number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,critical_temp,Type
2,138.7155,709.4,197.0,13765.5,29.3,27.0,35.5,5.5,2.69,0
2,138.7155,709.4,197.0,13765.5,29.3,27.0,35.5,5.5,3.32,0
2,138.7155,709.4,197.0,13765.5,29.3,27.0,35.5,5.5,4.12,0
2,75.0785975,708.9,179.0,7705.5,53.9,18.6,61.5,4.0,3.0,0
2,74.9587,697.95,177.5,7709.5,78.05,19.1,57.0,3.0,2.77,0
2,98.822,731.6,187.5,9267.0,48.9,18.85,47.0,4.0,2.36,0
2,74.9587,697.95,177.5,7709.5,78.05,19.1,57.0,3.0,3.35,0
2,98.822,731.6,187.5,9267.0,48.9,18.85,47.0,4.0,2.96,0
2,97.06475,689.6,189.5,9480.5,76.9,21.35,86.5,5.0,4.3,0
2,75.0785975,708.9,179.0,7705.5,53.9,18.6,61.5,4.0,3.78,0
2,75.0785975,708.9,179.0,7705.5,53.9,18.6,61.5,4.0,3.47,0
2,75.0785975,708.9,179.0,7705.5,53.9,18.6,61.5,4.0,3.12,0
2,75.0785975,708.9,179.0,7705.5,53.9,18.6,61.5,4.0,2.48,0
2,74.9587,697.95,177.5,7709.5,78.05,19.1,57.0,3.0,3.47,0
2,74.9587,697.95,177.5,7709.5,78.05,19.1,57.0,3.0,3.29,0
2,74.9587,697.95,177.5,7709.5,78.05,19.1,57.0,3.0,3.1,0
3,65.9281333333333,684.566666666667,177.0,6642.0,55.0666666666667,18.9666666666667,45.3333333333333,3.33333333333333,3.32,0
3,65.9281333333333,684.566666666667,177.0,6642.0,55.0666666666667,18.9666666666667,45.3333333333333,3.33333333333333,3.09,0
3,65.9281333333333,684.566666666667,177.0,6642.0,55.0666666666667,18.9666666666667,45.3333333333333,3.33333333333333,2.78,0
3,65.9281333333333,684.566666666667,177.0,6642.0,55.0666666666667,18.9666666666667,45.3333333333333,3.33333333333333,3.65,0
3,65.9281333333333,684.566666666667,177.0,6642.0,55.0666666666667,18.9666666666667,45.3333333333333,3.33333333333333,3.56,0
3,65.9281333333333,684.566666666667,177.0,6642.0,55.0666666666667,18.9666666666667,45.3333333333333,3.33333333333333,3.34,0
3,68.2851483333333,704.233333333333,172.0,7629.66666666667,52.5333333333333,17.1333333333333,40.5666666666667,3.33333333333333,1.92,0
3,68.2851483333333,704.233333333333,172.0,7629.66666666667,52.5333333333333,17.1333333333333,40.5666666666667,3.33333333333333,1.41,0
3,69.9026816666667,707.166666666667,170.666666666667,7647.0,54.6666666666667,15.7666666666667,143.566666666667,3.33333333333333,2.11,0
3,69.9026816666667,707.166666666667,170.666666666667,7647.0,54.6666666666667,15.7666666666667,143.566666666667,3.33333333333333,1.14,0
2,98.822,731.6,187.5,9267.0,48.9,18.85,47.0,4.0,1.98,0
2,98.822,731.6,187.5,9267.0,48.9,18.85,47.0,4.0,2.1,0
2,98.822,731.6,187.5,9267.0,48.9,18.85,47.0,4.0,2.24,0
2,98.822,731.6,187.5,9267.0,48.9,18.85,47.0,4.0,2.34,0
2,98.822,731.6,187.5,9267.0,48.9,18.85,47.0,4.0,2.49,0
2,98.822,731.6,187.5,9267.0,48.9,18.85,47.0,4.0,2.6,0
2,98.822,731.6,187.5,9267.0,48.9,18.85,47.0,4.0,2.84,0
2,98.822,731.6,187.5,9267.0,48.9,18.85,47.0,4.0,2.88,0
2,98.822,731.6,187.5,9267.0,48.9,18.85,47.0,4.0,2.91,0
2,74.9587,697.95,177.5,7709.5,78.05,19.1,57.0,3.0,2.44,0
2,74.9587,697.95,177.5,7709.5,78.05,19.1,57.0,3.0,2.58,0
2,74.9587,697.95,177.5,7709.5,78.05,19.1,57.0,3.0,2.64,0
2,74.9587,697.95,177.5,7709.5,78.05,19.1,57.0,3.0,2.94,0
2,74.9587,697.95,177.5,7709.5,78.05,19.1,57.0,3.0,3.06,0
2,74.9587,697.95,177.5,7709.5,78.05,19.1,57.0,3.0,3.17,0
2,74.9587,697.95,177.5,7709.5,78.05,19.1,57.0,3.0,2.98,0
2,74.9587,697.95,177.5,7709.5,78.05,19.1,57.0,3.0,3.0,0
2,75.0785975,708.9,179.0,7705.5,53.9,18.6,61.5,4.0,2.67,0
2,75.0785975,708.9,179.0,7705.5,53.9,18.6,61.5,4.0,3.18,0
2,73.5345,709.4,181.0,7192.5,29.9,17.4,51.0,3.5,0.5,0
1,28.0855,786.0,111.0,2330.0,135.1,50.2,150.0,4.0,5.0,0
1,28.0855,786.0,111.0,2330.0,135.1,50.2,150.0,4.0,6.8,0
2,74.9587,697.95,177.5,7709.5,78.05,19.1,57.0,3.0,3.77,0
2,74.9587,697.95,177.5,7709.5,78.05,19.1,57.0,3.0,2.92,0
2,74.9587,697.95,177.5,7709.5,78.05,19.1,57.0,3.0,2.6,0
2,74.9587,697.95,177.5,7709.5,78.05,19.1,57.0,3.0,2.31,0
2,74.9587,697.95,177.5,7709.5,78.05,19.1,57.0,3.0,2.0,0
2,60.49594,724.8,154.5,5450.0,111.35,38.5,102.0,4.5,4.4,0
2,60.49594,724.8,154.5,5450.0,111.35,38.5,102.0,4.5,4.35,0
2,60.49594,724.8,154.5,5450.0,111.35,38.5,102.0,4.5,4.23,0
3,72.3172933333333,711.466666666667,166.333333333333,7060.0,98.7,37.6666666666667,114.333333333333,5.0,4.8,0
3,72.3172933333333,711.466666666667,166.333333333333,7060.0,98.7,37.6666666666667,114.333333333333,5.0,5.0,0
3,72.3172933333333,711.466666666667,166.333333333333,7060.0,98.7,37.6666666666667,114.333333333333,5.0,5.3,0
3,44.3341933333333,845.1,125.333333333333,4386.66666666667,126.033333333333,60.6666666666667,114.666666666667,4.33333333333333,4.5,0
3,64.5406266666667,736.533333333333,144.666666666667,5407.66666666667,114.4,36.2666666666667,88.0,4.33333333333333,4.7,0
3,43.9342933333333,749.933333333333,132.0,4453.33333333333,83.6333333333333,42.3333333333333,77.0,4.0,4.7,0
3,41.3906666666667,707.866666666667,141.0,5006.0,48.1666666666667,23.2333333333333,61.0,2.66666666666667,8.0,0
3,150.965883333333,726.566666666667,188.333333333333,11975.6666666667,87.9333333333333,19.2,41.3333333333333,5.0,1.86,0
4,60.4077925,892.25,110.75,3496.5,139.8,41.775,45.03,3.75,6.0,0
3,121.095166666667,731.4,157.666666666667,10156.3333333333,131.133333333333,25.2333333333333,77.3333333333333,4.66666666666667,0.68,0
4,125.5477425,683.825,167.0,9153.75,110.725,20.5,61.25,4.25,0.57,0
4,125.5477425,683.825,167.0,9153.75,110.725,20.5,61.25,4.25,0.15,0
4,125.5477425,683.825,167.0,9153.75,110.725,20.5,61.25,4.25,0.03,0
1,12.0107,1085.7,67.0,2260.0,155.4,105.0,140.0,4.0,3.95,0
4,48.41062375,730.15,156.75,5169.0,109.125,8.34,150.05125,3.25,4.4,0
2,51.0175,729.95,146.5,4485.5,35.4,35.5,25.0,3.5,6.2,0
3,150.965883333333,726.566666666667,188.333333333333,11975.6666666667,87.9333333333333,19.2,41.3333333333333,5.0,1.77,0
4,138.4919125,722.5,185.75,12074.25,91.65,20.825,61.0,5.25,1.63,0
4,138.4919125,722.5,185.75,12074.25,91.65,20.825,61.0,5.25,1.62,0
4,138.4919125,722.5,185.75,12074.25,91.65,20.825,61.0,5.25,1.54,0
4,138.4919125,722.5,185.75,12074.25,91.65,20.825,61.0,5.25,1.21,0
4,138.4919125,722.5,185.75,12074.25,91.65,20.825,61.0,5.25,0.75,0
4,138.4919125,722.5,185.75,12074.25,91.65,20.825,61.0,5.25,0.94,0
3,121.245883333333,690.066666666667,186.0,8569.0,86.3333333333333,17.4333333333333,52.3333333333333,5.0,1.11,0
3,117.536665,659.766666666667,171.333333333333,8683.66666666667,75.1666666666667,15.0666666666667,61.0,3.66666666666667,1.5,0
3,88.8571373333333,686.166666666667,167.333333333333,7581.66666666667,79.8666666666667,14.9,77.6666666666667,4.33333333333333,4.5,0
3,103.507116666667,681.033333333333,176.666666666667,8077.33333333333,83.7,13.3666666666667,78.0,4.33333333333333,3.2,0
3,129.624833333333,669.566666666667,181.333333333333,9608.66666666667,90.5,16.2,77.3333333333333,4.33333333333333,1.2,0
3,130.183236666667,672.233333333333,180.0,9693.33333333333,90.5,15.1666666666667,78.0,4.33333333333333,2.3,0
3,132.1941,646.9,178.333333333333,9867.0,90.5,16.9,77.6666666666667,4.33333333333333,4.0,0
3,118.627637333333,735.7,169.666666666667,10951.6666666667,93.6333333333333,16.3333333333333,77.6666666666667,4.33333333333333,1.1,0
3,161.9646,696.433333333333,180.666666666667,13237.0,104.266666666667,18.3333333333333,77.6666666666667,4.33333333333333,3.2,0
3,142.647766666667,714.233333333333,156.333333333333,9456.66666666667,95.2666666666667,19.2333333333333,62.6666666666667,5.0,5.84,0
3,100.84,831.4,138.666666666667,7113.0,153.866666666667,19.6333333333333,47.5066666666667,6.0,3.0,0
3,134.584156666667,723.066666666667,166.666666666667,11343.0,107.5,21.3666666666667,74.3333333333333,4.33333333333333,4.7,0
2,17.558,768.75,116.0,2099.0,14.85,29.35,93.5,2.5,38.6,0
3,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,33.4,0
3,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,26.7,0
1,137.327,502.5,253.0,3510.0,15.45,8.0,18.0,2.0,0.5,0
1,137.327,502.5,253.0,3510.0,15.45,8.0,18.0,2.0,4.8,0
1,87.62,549.0,219.0,2630.0,6.53,8.0,35.0,2.0,3.55,0
1,138.90547,541.1,195.0,6146.0,49.5,6.3,13.0,3.0,5.9,0
1,138.90547,541.1,195.0,6146.0,49.5,6.3,13.0,3.0,4.86,0
2,139.510735,540.6,190.0,6417.5,50.5,5.9,12.0,3.5,4.65,0
2,139.510735,540.6,190.0,6417.5,50.5,5.9,12.0,3.5,3.7,0
2,139.510735,540.6,190.0,6417.5,50.5,5.9,12.0,3.5,3.1,0
2,139.510735,540.6,190.0,6417.5,50.5,5.9,12.0,3.5,2.56,0
1,44.955912,630.8,184.0,2985.0,19.6,16.0,16.0,3.0,0.34,0
1,91.224,659.7,206.0,6511.0,42.6,21.0,23.0,4.0,0.52,0
1,92.90638,663.6,198.0,8570.0,87.6,26.8,54.0,5.0,9.2,0
1,180.94788,760.1,200.0,16650.0,32.5,36.0,57.0,5.0,4.4,0
1,118.71,708.2,145.0,7310.0,108.8,7.0,67.0,4.0,3.732,0
1,114.818,558.0,156.0,7310.0,30.4,3.26,82.0,3.0,3.403,0
1,180.94788,760.1,200.0,16650.0,32.5,36.0,57.0,5.0,4.301,0
1,204.3833,588.9,156.0,11850.0,20.7,4.2,46.0,3.0,2.38,0
1,200.59,1006.0,171.0,13534.0,1.5,2.29,8.3,2.0,4.156,0
1,200.59,1006.0,171.0,13534.0,1.5,2.29,8.3,2.0,4.017,0
1,26.9815386,577.2,118.0,2700.0,44.0,10.7,235.0,3.0,1.18,0
1,127.6,869.0,123.0,6240.0,191.7,17.5,3.0,6.0,6.3,0
1,30.973762,1011.2,98.0,1823.0,72.5,0.64,0.236,5.0,10.7,0
2,52.947681,978.7,106.0,3775.0,76.0,14.17,25.118,5.0,9.9,0
1,74.9216,946.2,114.0,5727.0,79.5,27.7,50.0,5.0,2.4,0
1,28.0855,786.0,111.0,2330.0,135.1,50.2,150.0,4.0,8.4,0
1,28.0855,786.0,111.0,2330.0,135.1,50.2,150.0,4.0,5.2,0
1,127.6,869.0,123.0,6240.0,191.7,17.5,3.0,6.0,4.3,0
2,109.412,764.35,164.5,6375.5,117.15,19.25,13.0,5.0,2.1,0
3,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,36.6,0
3,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,35.8,0
3,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,31.5,0
3,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,29.1,0
3,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,32.1,0
3,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,25.6,0
3,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,7.9,0
3,15.7089,874.4,99.6666666666667,2152.66666666667,61.7,54.5666666666667,109.0,3.0,36.0,0
3,15.7089,874.4,99.6666666666667,2152.66666666667,61.7,54.5666666666667,109.0,3.0,21.0,0
3,31.6697,853.066666666667,120.333333333333,4302.0,90.1333333333333,43.6333333333333,130.333333333333,2.66666666666667,6.9,0
3,31.6697,853.066666666667,120.333333333333,4302.0,90.1333333333333,43.6333333333333,130.333333333333,2.66666666666667,6.4,0
3,179.727766666667,724.366666666667,144.333333333333,9810.0,83.0,8.82333333333333,28.0,4.33333333333333,0.061,0
3,179.727766666667,724.366666666667,144.333333333333,9810.0,83.0,8.82333333333333,28.0,4.33333333333333,0.51,0
3,179.727766666667,724.366666666667,144.333333333333,9810.0,83.0,8.82333333333333,28.0,4.33333333333333,1.32,0
3,118.0594,769.233333333333,144.333333333333,8013.33333333333,142.533333333333,11.9333333333333,166.666666666667,3.66666666666667,1.88,0
2,123.155,788.6,134.0,6775.0,150.25,12.25,35.0,5.0,0.189,0
2,123.155,788.6,134.0,6775.0,150.25,12.25,35.0,5.0,0.087,0
2,74.841881,859.7,121.5,4566.5,90.65,3.82,33.618,4.5,1.24,0
2,96.8158,827.2,129.5,6518.5,94.15,17.35,58.5,4.5,1.23,0
2,165.99165,728.95,139.5,9045.0,106.2,10.85,24.5,4.5,2.21,0
3,40.9708266666667,1126.06666666667,100.666666666667,2857.56,79.5333333333333,9.12733333333333,18.01747,3.33333333333333,11.3,0
3,40.9708266666667,1126.06666666667,100.666666666667,2857.56,79.5333333333333,9.12733333333333,18.01747,3.33333333333333,11.9,0
3,40.9708266666667,1126.06666666667,100.666666666667,2857.56,79.5333333333333,9.12733333333333,18.01747,3.33333333333333,12.3,0
3,40.9708266666667,1126.06666666667,100.666666666667,2857.56,79.5333333333333,9.12733333333333,18.01747,3.33333333333333,12.8,0
3,40.9708266666667,1126.06666666667,100.666666666667,2857.56,79.5333333333333,9.12733333333333,18.01747,3.33333333333333,14.7,0
2,121.209,713.5,139.5,6775.0,111.05,10.38,42.5,4.5,2.7,0
2,121.209,713.5,139.5,6775.0,111.05,10.38,42.5,4.5,2.04,0
2,121.209,713.5,139.5,6775.0,111.05,10.38,42.5,4.5,1.55,0
2,121.209,713.5,139.5,6775.0,111.05,10.38,42.5,4.5,1.15,0
2,121.209,713.5,139.5,6775.0,111.05,10.38,42.5,4.5,1.06,0
2,121.209,713.5,139.5,6775.0,111.05,10.38,42.5,4.5,2.6,0
2,121.209,713.5,139.5,6775.0,111.05,10.38,42.5,4.5,2.8,0
2,121.209,713.5,139.5,6775.0,111.05,10.38,42.5,4.5,3.41,0
2,121.209,713.5,139.5,6775.0,111.05,10.38,42.5,4.5,3.51,0
2,121.209,713.5,139.5,6775.0,111.05,10.38,42.5,4.5,3.45,0
4,72.20335,755.6,174.0,2662.10725,43.395,8.7305,18.756645,2.5,0.5,0
2,72.3223,762.45,125.0,5815.5,54.95,16.645,39.5,4.0,4.8,0
2,74.3707693,705.25,125.5,4698.5,74.35,15.2,129.5,4.0,2.8,0
2,95.7415,706.0,134.5,6300.5,67.55,12.645,26.5,4.0,4.2,0
2,121.209,713.5,139.5,6775.0,111.05,10.38,42.5,4.5,2.18,0
2,163.8452,705.55,144.0,8545.0,100.75,8.95,37.5,4.5,7.88,0
2,168.2902,785.95,133.0,8010.0,142.2,14.2,5.5,5.5,2.8,0
3,50.4954666666667,839.966666666667,147.666666666667,2379.47633333333,52.71,8.974,19.00886,2.66666666666667,0.43,0
3,50.4954666666667,839.966666666667,147.666666666667,2379.47633333333,52.71,8.974,19.00886,2.66666666666667,0.33,0
3,50.4954666666667,839.966666666667,147.666666666667,2379.47633333333,52.71,8.974,19.00886,2.66666666666667,0.3,0
4,47.8911,777.325,159.25,2172.10725,40.5,8.8655,64.256645,2.5,0.5,0
2,118.289,695.65,144.5,7003.5,67.55,11.48,53.0,4.0,2.0,0
2,118.289,695.65,144.5,7003.5,67.55,11.48,53.0,4.0,4.1,0
2,118.289,695.65,144.5,7003.5,67.55,11.48,53.0,4.0,3.6,0
3,126.952666666667,776.333333333333,156.0,14243.3333333333,41.4333333333333,39.3333333333333,81.6666666666667,5.33333333333333,7.1,0
3,127.352566666667,871.5,149.333333333333,14176.6666666667,83.8333333333333,57.6666666666667,119.333333333333,5.66666666666667,7.3,0
6,61.9533315466667,931.216666666667,120.5,4481.58648333333,102.316666666667,8.01833333333333,44.06868,3.16666666666667,4.0,0
6,76.70166488,932.383333333333,122.0,5153.25315,90.2833333333333,7.64666666666667,38.7353466666667,3.16666666666667,3.7,0
6,62.46166488,952.066666666667,118.5,4379.41981666667,101.633333333333,10.135,36.9020133333333,3.33333333333333,3.5,0
3,41.3906666666667,707.866666666667,141.0,5006.0,48.1666666666667,23.2333333333333,61.0,2.66666666666667,7.61,0
4,79.814,747.925,150.0,9117.0,87.825,22.425,63.5,3.5,6.59,0
4,79.814,747.925,150.0,9117.0,87.825,22.425,63.5,3.5,4.9,0
4,79.814,747.925,150.0,9117.0,87.825,22.425,63.5,3.5,3.72,0
4,79.814,747.925,150.0,9117.0,87.825,22.425,63.5,3.5,2.31,0
3,70.9453333333333,729.4,143.666666666667,8148.33333333333,98.7,24.3333333333333,61.0,3.33333333333333,1.86,0
3,75.2414106666667,770.466666666667,149.666666666667,5281.0,46.4,6.91333333333333,30.7453333333333,3.66666666666667,4.0,0
3,90.3164106666667,754.2,157.0,6779.66666666667,74.9333333333333,10.88,44.412,4.66666666666667,7.0,0
3,120.036410666667,790.7,159.333333333333,10186.3333333333,76.5333333333333,12.6466666666667,33.412,4.66666666666667,1.8,0
3,104.622398333333,618.733333333333,164.333333333333,7633.0,49.0333333333333,8.32,64.3333333333333,3.66666666666667,2.25,0
2,51.85869,731.9,142.5,5515.0,57.9,38.4,40.5,4.0,4.44,0
2,51.85869,731.9,142.5,5515.0,57.9,38.4,40.5,4.0,5.26,0
2,51.85869,731.9,142.5,5515.0,57.9,38.4,40.5,4.0,5.8,0
1,207.2,715.2,154.0,11340.0,36.6,4.77,35.0,4.0,7.193,0
2,123.155,788.6,134.0,6775.0,150.25,12.25,35.0,5.0,0.214,0
2,123.155,788.6,134.0,6775.0,150.25,12.25,35.0,5.0,0.174,0
2,123.155,788.6,134.0,6775.0,150.25,12.25,35.0,5.0,0.104,0
2,123.155,788.6,134.0,6775.0,150.25,12.25,35.0,5.0,0.068,0
2,123.155,788.6,134.0,6775.0,150.25,12.25,35.0,5.0,0.034,0
2,108.932735,740.75,149.0,5482.5,123.0,5.85,6.76,4.5,10.0,0
2,121.209,713.5,139.5,6775.0,111.05,10.38,42.5,4.5,3.2,0
2,96.8158,827.2,129.5,6518.5,94.15,17.35,58.5,4.5,1.16,0
2,100.115,814.5,124.0,5781.5,156.1,24.65,31.5,5.0,1.55,0
4,72.20335,755.6,174.0,2662.10725,43.395,8.7305,18.756645,2.5,0.55,0
4,47.8911,777.325,159.25,2172.10725,40.5,8.8655,64.256645,2.5,0.55,0
3,120.376,711.733333333333,141.333333333333,6953.33333333333,110.3,9.25333333333333,50.6666666666667,4.33333333333333,1.07,0
3,120.376,711.733333333333,141.333333333333,6953.33333333333,110.3,9.25333333333333,50.6666666666667,4.33333333333333,1.14,0
3,120.376,711.733333333333,141.333333333333,6953.33333333333,110.3,9.25333333333333,50.6666666666667,4.33333333333333,1.2,0
3,120.376,711.733333333333,141.333333333333,6953.33333333333,110.3,9.25333333333333,50.6666666666667,4.33333333333333,1.43,0
3,120.376,711.733333333333,141.333333333333,6953.33333333333,110.3,9.25333333333333,50.6666666666667,4.33333333333333,1.36,0
3,120.376,711.733333333333,141.333333333333,6953.33333333333,110.3,9.25333333333333,50.6666666666667,4.33333333333333,1.45,0
3,120.376,711.733333333333,141.333333333333,6953.33333333333,110.3,9.25333333333333,50.6666666666667,4.33333333333333,1.75,0
3,15.7089,874.4,99.6666666666667,2152.66666666667,61.7,54.5666666666667,109.0,3.0,27.2,0
3,15.7089,874.4,99.6666666666667,2152.66666666667,61.7,54.5666666666667,109.0,3.0,21.5,0
3,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,22.9,0
2,17.558,768.75,116.0,2099.0,14.85,29.35,93.5,2.5,30.4,0
2,17.558,768.75,116.0,2099.0,14.85,29.35,93.5,2.5,22.8,0
2,17.558,768.75,116.0,2099.0,14.85,29.35,93.5,2.5,17.1,0
2,17.558,768.75,116.0,2099.0,14.85,29.35,93.5,2.5,13.6,0
2,17.558,768.75,116.0,2099.0,14.85,29.35,93.5,2.5,8.13,0
3,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,34.7,0
3,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,34.0,0
3,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,32.4,0
3,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,25.3,0
2,17.558,768.75,116.0,2099.0,14.85,29.35,93.5,2.5,38.2,0
3,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,32.7,0
3,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,35.0,0
3,20.6991795333333,704.9,116.666666666667,2299.33333333333,24.5666666666667,23.1333333333333,140.666666666667,2.66666666666667,32.0,0
3,41.3906666666667,707.866666666667,141.0,5006.0,48.1666666666667,23.2333333333333,61.0,2.66666666666667,7.1,0
3,31.6697,853.066666666667,120.333333333333,4302.0,90.1333333333333,43.6333333333333,130.333333333333,2.66666666666667,7.09,0
4,26.455025,839.85,112.0,3841.5,74.65,45.225,104.5,2.75,6.97,0
4,26.455025,839.85,112.0,3841.5,74.65,45.225,104.5,2.75,6.76,0
4,26.455025,839.85,112.0,3841.5,74.65,45.225,104.5,2.75,6.88,0
4,26.455025,839.85,112.0,3841.5,74.65,45.225,104.5,2.75,6.44,0
3,104.622398333333,618.733333333333,164.333333333333,7633.0,49.0333333333333,8.32,64.3333333333333,3.66666666666667,2.26,0
4,108.14429875,641.1,159.5,7552.25,63.975,7.99,65.0,3.75,1.56,0
3,78.66754976,751.566666666667,159.0,6526.0,96.1,13.4433333333333,65.735,4.0,4.4,0
3,78.66754976,751.566666666667,159.0,6526.0,96.1,13.4433333333333,65.735,4.0,4.0,0
2,48.73925,744.25,166.0,1896.0,101.9,53.595,99.0,2.5,30.9,0
3,46.8945666666667,1105.36666666667,113.666666666667,2171.82166666667,133.866666666667,8.18666666666667,7.67824333333333,4.0,12.8,0
4,104.19317375,643.925,166.5,8837.25,64.575,11.665,85.75,4.25,1.5,0
4,104.19317375,643.925,166.5,8837.25,64.575,11.665,85.75,4.25,1.43,0
4,104.19317375,643.925,166.5,8837.25,64.575,11.665,85.75,4.25,1.38,0
4,104.19317375,643.925,166.5,8837.25,64.575,11.665,85.75,4.25,1.56,0
4,104.19317375,643.925,166.5,8837.25,64.575,11.665,85.75,4.25,1.73,0
4,104.19317375,643.925,166.5,8837.25,64.575,11.665,85.75,4.25,1.89,0
2,85.93319,802.0,150.5,6694.5,142.05,16.1,27.26,5.5,5.0,0
2,85.93319,802.0,150.5,6694.5,142.05,16.1,27.26,5.5,3.71,0
2,82.70625,644.25,182.0,2920.0,75.275,29.1,84.0,3.0,9.0,0
2,82.70625,644.25,182.0,2920.0,75.275,29.1,84.0,3.0,8.2,0
2,82.70625,644.25,182.0,2920.0,75.275,29.1,84.0,3.0,6.0,0
2,82.70625,644.25,182.0,2920.0,75.275,29.1,84.0,3.0,5.0,0
3,127.36455,592.333333333333,203.333333333333,8566.33333333333,68.6,12.7,48.0,4.66666666666667,6.55,0
3,127.36455,592.333333333333,203.333333333333,8566.33333333333,68.6,12.7,48.0,4.66666666666667,5.82,0
3,127.36455,592.333333333333,203.333333333333,8566.33333333333,68.6,12.7,48.0,4.66666666666667,5.11,0
3,127.36455,592.333333333333,203.333333333333,8566.33333333333,68.6,12.7,48.0,4.66666666666667,1.25,0
2,105.767735,650.55,160.0,5734.5,85.0,19.05,36.5,3.5,2.24,0
2,105.767735,650.55,160.0,5734.5,85.0,19.05,36.5,3.5,2.17,0
2,105.767735,650.55,160.0,5734.5,85.0,19.05,36.5,3.5,1.87,0
2,105.767735,650.55,160.0,5734.5,85.0,19.05,36.5,3.5,1.57,0
2,80.767925,687.7,168.5,4897.5,75.8,21.6,38.5,3.5,2.35,0
3,29.0373666666667,729.966666666667,132.666666666667,3796.0,31.8333333333333,26.4,93.6666666666667,3.66666666666667,36.7,0
3,29.0373666666667,729.966666666667,132.666666666667,3796.0,31.8333333333333,26.4,93.6666666666667,3.66666666666667,35.3,0
3,29.0373666666667,729.966666666667,132.666666666667,3796.0,31.8333333333333,26.4,93.6666666666667,3.66666666666667,35.1,0
